aligned,lapvar,lpips,method,n_inliers,niqe,pair,psnr,scenario,ssim
True,369.89106872256843,0.44252902269363403,A3_learned,22,5.242564480233491,pair_08,22.303701864240033,S3,0.7315684727014103
True,18.25970103984267,0.27537021040916443,P3_fidelity_lg,22,5.682180777594987,pair_08,26.120460085476346,S3,0.8849293935835896
,11.820085937356485,0.2721954584121704,Base_M1,,9.765963237086545,pair_09,25.606121709221668,S3,0.893620746496929
False,13.923566666232631,0.2683124840259552,B1_lanczos,0,9.040151622495332,pair_09,25.599424862246956,S3,0.8917000656282575
True,680.0033869099871,0.570207953453064,B2_homog_alpha,5,5.94516792634895,pair_09,13.93549338148823,S3,0.6740311812318754
False,71.86822394934778,0.40580862760543823,B3_affine_alpha,0,5.927531685846551,pair_09,16.419350916246977,S3,0.7752991751985051
False,71.86822394934778,0.40580862760543823,V2_affine_only,0,5.927531685846551,pair_09,16.419350916246977,S3,0.7752991751985051
False,71.86822394934778,0.40580862760543823,V3_affine_flow,0,5.927531685846551,pair_09,16.419350916246977,S3,0.7752991751985051
False,497.95046308039923,0.5363004803657532,V4_affine_lab,0,5.732266349456048,pair_09,21.755934871206346,S3,0.6849942526708832
False,26.817545306149885,0.28992968797683716,V5_full_nopost,0,6.403813383089618,pair_09,25.544048935106012,S3,0.877242022024416
False,497.95046308039923,0.5363004803657532,V5_full,0,5.732266349456048,pair_09,21.755934871206346,S3,0.6849942526708832
False,26.817545306149885,0.28992968797683716,P1_fidelity,0,6.403813383089618,pair_09,25.544048935106012,S3,0.877242022024416
False,137.46326347384976,0.37596595287323,P2_light_post,0,5.164493318241371,pair_09,23.348841478087635,S3,0.8162603553892807
True,378.9076947362454,0.45064571499824524,A1_lightglue,19,5.549818065713582,pair_09,22.223349021730595,S3,0.730947053144108
False,497.95046308039923,0.5363004803657532,A2_raft,0,5.732266349456048,pair_09,21.755934871206346,S3,0.6849942526708832
True,595.1208337718094,0.4431019723415375,A3_learned,19,5.696117364482826,pair_09,22.12108476540626,S3,0.7292218243820574
True,21.37320312456598,0.27325862646102905,P3_fidelity_lg,19,6.315101449430932,pair_09,25.568750664378793,S3,0.8851349803663564
,11.186992187497554,0.30950528383255005,Base_M1,,9.68576987448247,pair_10,25.96634997568525,S3,0.891365445974781
False,13.587636978834364,0.3038506507873535,B1_lanczos,0,9.093740343788541,pair_10,25.958406859608814,S3,0.8892207719188915
True,338.47239270805557,0.3969055414199829,B2_homog_alpha,5,6.545200661651194,pair_10,19.56740045169645,S3,0.8233159995551935
True,8.440828638267957,0.5384716987609863,B3_affine_alpha,3,7.0133285157187615,pair_10,14.864091971702111,S3,0.738409579786483
True,8.440828638267957,0.5384716987609863,V2_affine_only,3,7.0133285157187615,pair_10,14.864091971702111,S3,0.738409579786483
True,13.769230727721089,0.5316806435585022,V3_affine_flow,3,6.481626665009221,pair_10,14.86001170448915,S3,0.7327085444689349
True,230.1057186788888,0.4627847969532013,V4_affine_lab,3,4.875456161225545,pair_10,22.089464877314924,S3,0.7057533183684751
True,13.161064061054427,0.30125129222869873,V5_full_nopost,3,7.231899570144171,pair_10,25.9461841766444,S3,0.886367214530548
True,216.18862860089808,0.4415591061115265,V5_full,3,4.972658309356464,pair_10,22.30456857102217,S3,0.7363111129532145
True,13.161064061054427,0.30125129222869873,P1_fidelity,3,7.231899570144171,pair_10,25.9461841766444,S3,0.886367214530548
True,62.954716144307476,0.3320782482624054,P2_light_post,3,5.185404559592552,pair_10,23.70557094034838,S3,0.8379245757410119
True,359.1149800557458,0.5350431203842163,A1_lightglue,19,4.845085776564867,pair_10,22.038956931327995,S3,0.6855273908306974
True,230.1057186788888,0.4627847969532013,A2_raft,3,4.875456161225545,pair_10,22.089464877314924,S3,0.7057533183684751
True,543.0305869648633,0.5054787993431091,A3_learned,19,5.319295652441746,pair_10,22.002551365163075,S3,0.6903887864353857
True,17.968740101920304,0.3143066167831421,P3_fidelity_lg,19,6.180831166446966,pair_10,25.927494148028472,S3,0.8813781628671943
,8.73399144984239,0.3238641619682312,Base_M1,,8.159478095891606,pair_11,27.113463219781902,S3,0.8550885616361809
False,10.898147278376172,0.31926268339157104,B1_lanczos,0,7.48126062871001,pair_11,27.103369328311366,S3,0.8531992922285823
True,110.4239685566862,0.2798299491405487,B2_homog_alpha,24,4.054649358770151,pair_11,20.07931009801422,S3,0.7906837257896083
True,118.40016170347951,0.401420921087265,B3_affine_alpha,7,3.8334179881203423,pair_11,17.925213431423224,S3,0.7425401479543466
True,118.40016170347951,0.401420921087265,V2_affine_only,7,3.8334179881203423,pair_11,17.925213431423224,S3,0.7425401479543466
True,128.74114614439358,0.4154057502746582,V3_affine_flow,7,3.6638329494162156,pair_11,17.84867673923206,S3,0.7397611729696789
True,659.9318093571012,0.5515857934951782,V4_affine_lab,7,4.316513466911232,pair_11,19.541459883237522,S3,0.6460142551013247
True,22.714516498055442,0.3208451271057129,V5_full_nopost,7,5.121836627814258,pair_11,27.035591866130247,S3,0.8442725362186105
True,477.31804166964696,0.5483714938163757,V5_full,7,4.3841250782247565,pair_11,19.730116842861012,S3,0.6535769585058062
True,22.714516498055442,0.3208451271057129,P1_fidelity,7,5.121836627814258,pair_11,27.035591866130247,S3,0.8442725362186105
True,126.55243008710754,0.40851378440856934,P2_light_post,7,4.188826883170916,pair_11,22.036136097149445,S3,0.78041572121773
True,463.40214655156944,0.5272577404975891,A1_lightglue,34,4.427438288881533,pair_11,19.92724900269738,S3,0.6651328654349526
True,441.90733809059776,0.5250694751739502,A2_raft,7,4.14740014736474,pair_11,19.75697010794582,S3,0.669299037223034
True,467.00401607821226,0.5141823887825012,A3_learned,34,4.224508111858191,pair_11,19.955012062086354,S3,0.6735774684542718
True,21.394028778812608,0.3149326741695404,P3_fidelity_lg,34,5.132758539346959,pair_11,27.047285232127244,S3,0.8461471702691638
,21.298961638282364,0.3314324915409088,Base_M1,,7.195416362189575,pair_01,27.112601663019817,S4,0.8384655415852876
False,22.01114147479821,0.3310515582561493,B1_lanczos,0,7.177533612755172,pair_01,27.109401415320804,S4,0.838084934606769
True,68.94766655331247,0.407358318567276,B2_homog_alpha,39,3.7821035591882075,pair_01,18.698752173124007,S4,0.7614334148488942
True,71.68951219253994,0.460316002368927,B3_affine_alpha,8,3.9729614304993897,pair_01,17.06156812341401,S4,0.7315960852467845
True,71.68951219253994,0.460316002368927,V2_affine_only,8,3.9729614304993897,pair_01,17.06156812341401,S4,0.7315960852467845
True,79.91758694388622,0.46335533261299133,V3_affine_flow,8,3.657780844993663,pair_01,16.990366650006962,S4,0.728162067123529
True,529.6913620288042,0.554601788520813,V4_affine_lab,8,3.988129493336387,pair_01,19.31321594611866,S4,0.6094724617290769
True,32.97564018219034,0.33134427666664124,V5_full_nopost,8,4.366754671430601,pair_01,27.038957501370817,S4,0.829728472522315
True,512.4663835294132,0.5522536635398865,V5_full,8,3.9182140266269254,pair_01,19.338010804501845,S4,0.6106760328931193
True,32.97564018219034,0.33134427666664124,P1_fidelity,8,4.366754671430601,pair_01,27.038957501370817,S4,0.829728472522315
True,147.50090689105804,0.4225154519081116,P2_light_post,8,3.621407995847548,pair_01,22.295324144375492,S4,0.7538383744314984
True,524.1114308004323,0.5013889670372009,A1_lightglue,17,4.155989604962253,pair_01,19.459872981536154,S4,0.6379264666195329
True,481.22879703714676,0.5379252433776855,A2_raft,8,4.159541952196538,pair_01,19.41953473261323,S4,0.6205633787200561
True,448.31969140894967,0.4951319098472595,A3_learned,17,4.559140691268555,pair_01,19.55359737113483,S4,0.6470355459808315
True,33.67679249127225,0.3272048830986023,P3_fidelity_lg,17,4.581758045108939,pair_01,27.05007121366389,S4,0.831638611679996
,68.55499284578055,0.28524360060691833,Base_M1,,6.556971232957999,pair_02,26.654674245614892,S4,0.8474159998834575
False,68.28258197312013,0.28580379486083984,B1_lanczos,0,6.529986398448607,pair_02,26.652376291155505,S4,0.8473693950671508
True,78.9863603830348,0.3129296600818634,B2_homog_alpha,52,3.6617025385597213,pair_02,19.895334891833855,S4,0.7789968052249068
True,83.08582728323262,0.38519564270973206,B3_affine_alpha,12,3.489179919273276,pair_02,18.090083572151247,S4,0.735329165438308
True,83.08582728323262,0.38519564270973206,V2_affine_only,12,3.489179919273276,pair_02,18.090083572151247,S4,0.735329165438308
True,91.60007815626756,0.39997178316116333,V3_affine_flow,12,3.2942551169090835,pair_02,17.943008988868648,S4,0.7309703197806192
True,878.7221522768348,0.5611703991889954,V4_affine_lab,12,3.873785535724361,pair_02,19.23354634122356,S4,0.6188049874307934
True,77.49067078579323,0.2885615825653076,V5_full_nopost,12,4.666184800620059,pair_02,26.621292254079393,S4,0.840708850156728
True,839.1226369754637,0.5610039234161377,V5_full,12,3.801829849883781,pair_02,19.286201681994005,S4,0.623008807558168
True,77.49067078579323,0.2885615825653076,P1_fidelity,12,4.666184800620059,pair_02,26.621292254079393,S4,0.840708850156728
True,283.060800994004,0.4106712341308594,P2_light_post,12,3.730495633441876,pair_02,21.860408253638074,S4,0.7652516990240946
True,843.0554112032466,0.5651491284370422,A1_lightglue,18,3.7472243771769844,pair_02,19.29928986982347,S4,0.6263142623558083
True,851.1122224554873,0.5511504411697388,A2_raft,12,3.788118579628471,pair_02,19.278006169578525,S4,0.6257909054149389
True,800.1535845088017,0.5529912114143372,A3_learned,18,3.8380391342722135,pair_02,19.390097208099302,S4,0.630748438090178
True,78.49496572742157,0.28558677434921265,P3_fidelity_lg,18,4.5155294213076855,pair_02,26.605513793590617,S4,0.8404560845027709
,56.72867231287736,0.31936100125312805,Base_M1,,10.636161389001211,pair_03,25.240045226585266,S4,0.8667689086715994
False,56.725972325553116,0.3193308115005493,B1_lanczos,0,9.867872200379153,pair_03,25.238387147477468,S4,0.8666845796181364
True,88.07108370035563,0.34793680906295776,B2_homog_alpha,8,5.843801894247516,pair_03,19.322793967042195,S4,0.7991824963755869
False,101.8089931855467,0.5000346899032593,B3_affine_alpha,0,5.436633760812984,pair_03,15.819766487563065,S4,0.7440769165646891
False,101.8089931855467,0.5000346899032593,V2_affine_only,0,5.436633760812984,pair_03,15.819766487563065,S4,0.7440769165646891
False,101.8089931855467,0.5000346899032593,V3_affine_flow,0,5.436633760812984,pair_03,15.819766487563065,S4,0.7440769165646891
False,795.8717239493749,0.5470635890960693,V4_affine_lab,0,5.8700617853341095,pair_03,20.795489650571007,S4,0.6205066314923888
False,73.76150871703537,0.3479624390602112,V5_full_nopost,0,5.513482996402533,pair_03,25.169149248697778,S4,0.8505590554867648
False,795.8717239493749,0.5470635890960693,V5_full,0,5.8700617853341095,pair_03,20.795489650571007,S4,0.6205066314923888
False,73.76150871703537,0.3479624390602112,P1_fidelity,0,5.513482996402533,pair_03,25.169149248697778,S4,0.8505590554867648
False,263.629223583177,0.42952629923820496,P2_light_post,0,4.856237356273441,pair_03,22.635965806052297,S4,0.7642813474126624
True,855.8112054586418,0.46686747670173645,A1_lightglue,25,5.157213984457028,pair_03,21.27297150801749,S4,0.6691637949288195
False,795.8717239493749,0.5470635890960693,A2_raft,0,5.8700617853341095,pair_03,20.795489650571007,S4,0.6205066314923888
True,962.2526154966337,0.46416664123535156,A3_learned,25,5.144181558418569,pair_03,21.255061538672283,S4,0.672141125567079
True,77.80200143595673,0.32603365182876587,P3_fidelity_lg,25,5.212668248099629,pair_03,25.167681302819496,S4,0.8532528343494878
,65.07962994148066,0.3326060473918915,Base_M1,,9.840732107887684,pair_04,24.820970367796036,S4,0.8519734759229795
False,65.07211976921339,0.3326123356819153,B1_lanczos,0,9.38068127231791,pair_04,24.819944762677032,S4,0.8518482236741808
True,69.4152969159585,0.33876967430114746,B2_homog_alpha,7,9.150940812177048,pair_04,24.35305032090625,S4,0.8500767392568781
True,98.18495363628116,0.4807612895965576,B3_affine_alpha,4,4.747003081736078,pair_04,16.19924180433342,S4,0.7382746230650286
True,98.18495363628116,0.4807612895965576,V2_affine_only,4,4.747003081736078,pair_04,16.19924180433342,S4,0.7382746230650286
True,130.94762776356848,0.49121585488319397,V3_affine_flow,4,4.451782372828182,pair_04,16.196021489599048,S4,0.7354128326406512
True,949.2191093145618,0.5321570634841919,V4_affine_lab,4,5.0673966751297606,pair_04,20.30565731852537,S4,0.586060570847844
True,87.6214254583515,0.3468298017978668,V5_full_nopost,4,4.785018937065039,pair_04,24.741871384879786,S4,0.8325454547359236
True,1006.9476253808988,0.5354938507080078,V5_full,4,4.932469128419802,pair_04,20.463098165652134,S4,0.5888015724251017
True,87.6214254583515,0.3468298017978668,P1_fidelity,4,4.785018937065039,pair_04,24.741871384879786,S4,0.8325454547359236
True,329.99612310691305,0.4300776720046997,P2_light_post,4,4.028727255483274,pair_04,22.3762577207998,S4,0.7405047474987609
True,874.3461590175468,0.5274681448936462,A1_lightglue,23,5.436242937748622,pair_04,20.69741767399737,S4,0.6068352222196487
True,949.2191093145618,0.5321570634841919,A2_raft,4,5.0673966751297606,pair_04,20.30565731852537,S4,0.586060570847844
True,916.8693196316641,0.5110371112823486,A3_learned,23,5.44555126818611,pair_04,20.699397280710716,S4,0.6134410895450784
True,82.01949834226899,0.33275628089904785,P3_fidelity_lg,23,5.244412493247522,pair_04,24.768042597224564,S4,0.839310347133542
,98.52610871275922,0.29802197217941284,Base_M1,,7.278812048375717,pair_05,21.752276585716142,S4,0.8125973592919137
False,97.95334221532082,0.2982386350631714,B1_lanczos,0,6.740099772238153,pair_05,21.752998192362732,S4,0.8126223310536893
True,261.7676037287359,0.2525446116924286,B2_homog_alpha,37,5.644090215902994,pair_05,18.259478929108646,S4,0.7723868961458625
True,373.4880670906652,0.34068483114242554,B3_affine_alpha,8,4.798838175785163,pair_05,16.73356032558867,S4,0.7228881734892038
True,373.4880670906652,0.34068483114242554,V2_affine_only,8,4.798838175785163,pair_05,16.73356032558867,S4,0.7228881734892038
True,394.4136781060492,0.3529404401779175,V3_affine_flow,8,4.648131606866355,pair_05,16.691432567039726,S4,0.7188996987686244
True,3920.0181176119704,0.5309666395187378,V4_affine_lab,8,6.127170975986287,pair_05,16.713126018731298,S4,0.6068860802857671
True,160.65251599243769,0.28965821862220764,V5_full_nopost,8,5.559735542612276,pair_05,21.683964013304728,S4,0.8010321574129785
True,2636.0997628868267,0.5517869591712952,V5_full,8,5.797054855873897,pair_05,17.201627112937192,S4,0.6134127103847258
True,160.65251599243769,0.28965821862220764,P1_fidelity,8,5.559735542612276,pair_05,21.683964013304728,S4,0.8010321574129785
True,866.4626969990983,0.4235002398490906,P2_light_post,8,4.955837930675678,pair_05,19.53101164247898,S4,0.7383459092475532
True,2146.1816476729537,0.5579200387001038,A1_lightglue,23,5.9939367156124295,pair_05,17.420240400899182,S4,0.6216386849496125
True,2324.1398088791902,0.543465256690979,A2_raft,8,5.727788300317739,pair_05,17.327882490172573,S4,0.6241176541005663
True,2271.982805615333,0.5427498817443848,A3_learned,23,5.660217378210688,pair_05,17.39450474888972,S4,0.6284772300082032
True,129.80583746225642,0.2966355085372925,P3_fidelity_lg,23,5.864862958231315,pair_05,21.71974444378484,S4,0.8048769266058541
,63.18803090486027,0.25351059436798096,Base_M1,,7.557780121280902,pair_06,28.894145672341125,S4,0.8855955675608584
False,62.818896127736636,0.25378403067588806,B1_lanczos,0,7.552233252385737,pair_06,28.890470374515097,S4,0.8854677154663031
True,69.48997003784446,0.30087772011756897,B2_homog_alpha,36,4.00208411878604,pair_06,19.85934266347475,S4,0.8012418137523118
True,70.01828529959238,0.41124996542930603,B3_affine_alpha,7,3.6402388371012537,pair_06,17.23832165513315,S4,0.747798080266493
True,70.01828529959238,0.41124996542930603,V2_affine_only,7,3.6402388371012537,pair_06,17.23832165513315,S4,0.747798080266493
True,81.86991747246464,0.417824923992157,V3_affine_flow,7,3.322831566634025,pair_06,17.20781262066128,S4,0.7447263019436874
True,801.2347324274465,0.5724884271621704,V4_affine_lab,7,4.487448089554546,pair_06,19.578874738753363,S4,0.6496400209556017
True,71.05675409361601,0.26093268394470215,V5_full_nopost,7,5.275323172842437,pair_06,28.82398786958946,S4,0.8764652506740168
True,768.9671351973623,0.5695264935493469,V5_full,7,4.657318749221478,pair_06,19.622518238100028,S4,0.6533574961786839
True,71.05675409361601,0.26093268394470215,P1_fidelity,7,5.275323172842437,pair_06,28.82398786958946,S4,0.8764652506740168
True,268.9484335576104,0.41947272419929504,P2_light_post,7,4.176389726334562,pair_06,22.50169188964358,S4,0.7978580846580199
True,761.3894979875224,0.5715137124061584,A1_lightglue,16,4.959567774479638,pair_06,19.650491600125655,S4,0.6532141071919443
True,818.4312819689027,0.5614297986030579,A2_raft,7,4.715495002188508,pair_06,19.598972841259886,S4,0.6542321978444483
True,752.9877624866886,0.5577675104141235,A3_learned,16,4.884650667937007,pair_06,19.634008537566146,S4,0.6578310783223222
True,70.314766084525,0.25995492935180664,P3_fidelity_lg,16,5.391214601435069,pair_06,28.83908629141264,S4,0.8775184073976872
,64.49770224048785,0.26141443848609924,Base_M1,,8.060300122055201,pair_07,27.707758446563936,S4,0.881583250919412
False,64.22382370270468,0.261985182762146,B1_lanczos,0,7.887344318292564,pair_07,27.70480995660726,S4,0.8813943883069151
True,72.49935907664228,0.2995041608810425,B2_homog_alpha,46,4.509904572349251,pair_07,19.692920518319294,S4,0.8036461875902944
True,77.67318446943385,0.3989412486553192,B3_affine_alpha,10,4.031030752785258,pair_07,17.45230114498969,S4,0.7562022069105778
True,77.67318446943385,0.3989412486553192,V2_affine_only,10,4.031030752785258,pair_07,17.45230114498969,S4,0.7562022069105778
True,91.27798583947668,0.4047839045524597,V3_affine_flow,10,3.8019990716425096,pair_07,17.416205597533757,S4,0.7543525840825416
True,771.3713590619573,0.555854856967926,V4_affine_lab,10,4.482066163571287,pair_07,19.66123989107641,S4,0.6493847845137077
True,76.75521933957256,0.2679003179073334,V5_full_nopost,10,4.988554202179126,pair_07,27.634220230117915,S4,0.8706910015736397
True,781.0415547672936,0.5529351234436035,V5_full,10,4.385159171967147,pair_07,19.6516501058941,S4,0.6501666458143023
True,76.75521933957256,0.2679003179073334,P1_fidelity,10,4.988554202179126,pair_07,27.634220230117915,S4,0.8706910015736397
True,268.79273113098515,0.40594130754470825,P2_light_post,10,4.131573853239986,pair_07,22.007828902707512,S4,0.7912212540993637
True,732.2083062131484,0.5321646928787231,A1_lightglue,23,4.424558335158582,pair_07,19.906407784593515,S4,0.6655002512943486
True,774.5221008251791,0.5426442623138428,A2_raft,10,4.441537626145846,pair_07,19.728639819001888,S4,0.656672259899605
True,735.7700788107365,0.523788571357727,A3_learned,23,4.427312858963995,pair_07,19.928755661594064,S4,0.6720332245872527
True,73.63923406614309,0.26590126752853394,P3_fidelity_lg,23,4.998088818112735,pair_07,27.660006089528373,S4,0.8739658509830395
,24.185860402316603,0.21888646483421326,Base_M1,,10.93971282396899,pair_08,27.31011071014983,S4,0.9133119566362001
False,24.392181235399292,0.21874481439590454,B1_lanczos,0,10.370362597883652,pair_08,27.30776569352858,S4,0.9134293629825532
True,63.11809005923147,0.26505914330482483,B2_homog_alpha,8,5.9678718154363555,pair_08,20.340663459335694,S4,0.8382692949566648
False,78.6399786453317,0.4009215831756592,B3_affine_alpha,0,5.464006669255382,pair_08,16.329266918440148,S4,0.7865596818032663
False,78.6399786453317,0.4009215831756592,V2_affine_only,0,5.464006669255382,pair_08,16.329266918440148,S4,0.7865596818032663
False,78.6399786453317,0.4009215831756592,V3_affine_flow,0,5.464006669255382,pair_08,16.329266918440148,S4,0.7865596818032663
False,556.9571536455726,0.5609879493713379,V4_affine_lab,0,6.028575460801222,pair_08,22.611535747062774,S4,0.6818748905349371
False,39.963064058395986,0.24604327976703644,V5_full_nopost,0,5.559211800805725,pair_08,27.20492254787555,S4,0.8940610756226486
False,556.9571536455726,0.5609879493713379,V5_full,0,6.028575460801222,pair_08,22.611535747062774,S4,0.6818748905349371
False,39.963064058395986,0.24604327976703644,P1_fidelity,0,5.559211800805725,pair_08,27.20492254787555,S4,0.8940610756226486
False,171.05696041618805,0.3923652768135071,P2_light_post,0,4.920551917019485,pair_08,24.566323015137815,S4,0.8186912042097808
True,496.64974267159755,0.47138142585754395,A1_lightglue,25,5.458865823326454,pair_08,23.05281573687477,S4,0.7215131783932127
False,556.9571536455726,0.5609879493713379,A2_raft,0,6.028575460801222,pair_08,22.611535747062774,S4,0.6818748905349371
True,485.92234054353736,0.47038087248802185,A3_learned,25,5.56341709619175,pair_08,22.968993697123047,S4,0.719969455376781
True,36.62318384892554,0.23101353645324707,P3_fidelity_lg,25,5.136497453327357,pair_08,27.237514222815594,S4,0.9019434981848586
,52.512904682556176,0.22287456691265106,Base_M1,,11.033069367815054,pair_09,26.652137819997392,S4,0.9113664271449601
False,52.25723957860678,0.2225860357284546,B1_lanczos,0,10.618042703978217,pair_09,26.650593089506643,S4,0.9114202135419853
True,374.35352864461527,0.5392324924468994,B2_homog_alpha,7,5.076530907772467,pair_09,15.387620622808543,S4,0.6888827455699472
False,82.00391561716047,0.37613826990127563,B3_affine_alpha,0,5.623431804421593,pair_09,16.530535230180803,S4,0.7874665953022583
False,82.00391561716047,0.37613826990127563,V2_affine_only,0,5.623431804421593,pair_09,16.530535230180803,S4,0.7874665953022583
False,82.00391561716047,0.37613826990127563,V3_affine_flow,0,5.623431804421593,pair_09,16.530535230180803,S4,0.7874665953022583
False,749.6593270403638,0.5655851364135742,V4_affine_lab,0,5.9820445005035845,pair_09,22.414356151057405,S4,0.6759910865225942
False,66.95798072875415,0.2460860013961792,V5_full_nopost,0,6.015059479634719,pair_09,26.577006968412373,S4,0.8941360802943807
False,749.6593270403638,0.5655851364135742,V5_full,0,5.9820445005035845,pair_09,22.414356151057405,S4,0.6759910865225942
False,66.95798072875415,0.2460860013961792,P1_fidelity,0,6.015059479634719,pair_09,26.577006968412373,S4,0.8941360802943807
False,244.58004217654042,0.3957425355911255,P2_light_post,0,5.087468315782937,pair_09,24.295044727760626,S4,0.8186507895726561
True,674.2201196579846,0.4592069387435913,A1_lightglue,21,5.687372346787599,pair_09,22.855437874484906,S4,0.7245341261365047
False,749.6593270403638,0.5655851364135742,A2_raft,0,5.9820445005035845,pair_09,22.414356151057405,S4,0.6759910865225942
True,674.0261347751492,0.4563395380973816,A3_learned,21,5.778565932066324,pair_09,22.73158629394861,S4,0.7202761200633375
True,63.70692290707896,0.22592438757419586,P3_fidelity_lg,21,5.7802297483069704,pair_09,26.603564930180493,S4,0.9024456382635188
,75.4722843421066,0.3555493652820587,Base_M1,,12.230352966472514,pair_10,24.66169383179278,S4,0.844976165422987
False,75.08822297554721,0.35781392455101013,B1_lanczos,0,11.81880600917514,pair_10,24.66043561593645,S4,0.8451187481078329
True,393.743224107699,0.6289116740226746,B2_homog_alpha,3,5.308739249867877,pair_10,15.657336392849446,S4,0.6383503890092938
True,373.07380937461124,0.556080162525177,B3_affine_alpha,4,6.70296513275158,pair_10,14.724650440371946,S4,0.6965827974224478
True,373.07380937461124,0.556080162525177,V2_affine_only,4,6.70296513275158,pair_10,14.724650440371946,S4,0.6965827974224478
True,289.72088838923344,0.5538119077682495,V3_affine_flow,4,6.65550870967357,pair_10,14.73016708914795,S4,0.6964315528761637
True,1687.9218874053763,0.5158065557479858,V4_affine_lab,4,6.325548418809627,pair_10,20.576558278294073,S4,0.5905124011645655
True,94.28726229090793,0.36180052161216736,V5_full_nopost,4,6.142578863832463,pair_10,24.625272260475608,S4,0.8334975597320339
True,1069.151178679756,0.5079355239868164,V5_full,4,5.887734495418179,pair_10,20.884576637432776,S4,0.6026446510864067
True,94.28726229090793,0.36180052161216736,P1_fidelity,4,6.142578863832463,pair_10,24.625272260475608,S4,0.8334975597320339
True,352.89365344442416,0.41901546716690063,P2_light_post,4,5.148832680875885,pair_10,22.592079633771043,S4,0.7437073112349174
True,1098.7679628088802,0.5057775974273682,A1_lightglue,25,5.325535863257832,pair_10,20.589327066629266,S4,0.5995064813909676
True,1687.9218874053763,0.5158065557479858,A2_raft,4,6.325548418809627,pair_10,20.576558278294073,S4,0.5905124011645655
True,1059.913400549502,0.4994543790817261,A3_learned,25,5.6256422330012725,pair_10,20.46593385263204,S4,0.5959128814440694
True,97.99060047489277,0.35961267352104187,P3_fidelity_lg,25,5.302998141824726,pair_10,24.599977129096928,S4,0.8290137078151666
,49.586930196838104,0.2609114646911621,Base_M1,,7.44495324244168,pair_11,28.10746076378555,S4,0.8720112816394476
False,49.44844150337069,0.26085513830184937,B1_lanczos,0,7.179801343927505,pair_11,28.105530340795344,S4,0.8720603211738499
True,123.10263125961748,0.2580861747264862,B2_homog_alpha,47,3.9123842498932353,pair_11,20.34477670751391,S4,0.8139343712333476
True,138.29283726349996,0.3732486069202423,B3_affine_alpha,9,3.878705926523036,pair_11,18.26331784397967,S4,0.7589983993529695
True,138.29283726349996,0.3732486069202423,V2_affine_only,9,3.878705926523036,pair_11,18.26331784397967,S4,0.7589983993529695
True,143.4297851241745,0.3851686716079712,V3_affine_flow,9,3.715119342383979,pair_11,18.159224136911572,S4,0.7575542349528528
True,926.686590949041,0.5387170910835266,V4_affine_lab,9,4.45209340643014,pair_11,19.691545948767537,S4,0.6472473355001411
True,69.6095815805093,0.26559683680534363,V5_full_nopost,9,4.666791310602059,pair_11,27.976820055490784,S4,0.85999780191571
True,858.6144628181639,0.5408991575241089,V5_full,9,4.368641939741121,pair_11,19.78207322078311,S4,0.6490379073280715
True,69.6095815805093,0.26559683680534363,P1_fidelity,9,4.666791310602059,pair_11,27.976820055490784,S4,0.85999780191571
True,279.19250627473883,0.4053214192390442,P2_light_post,9,3.9806924528694334,pair_11,22.287565222386267,S4,0.7821412826744689
True,824.4164723822937,0.5337380766868591,A1_lightglue,20,4.472838516525737,pair_11,20.01357547329612,S4,0.6573578446969376
True,687.6690282655326,0.5277103781700134,A2_raft,9,4.36299375599053,pair_11,19.929553910312126,S4,0.6647381918596665
True,704.442696664219,0.521658182144165,A3_learned,20,4.399077648465049,pair_11,20.118174782678988,S4,0.6694729238143345
True,68.96229575124327,0.2628985047340393,P3_fidelity_lg,20,4.58692755516933,pair_11,27.985870315329397,S4,0.8609194724556747
,1.525612499990235,0.5671469569206238,Base_M1,,9.436215195421374,pair_01,9.564607658779899,S5,0.5935412742326287
False,1.9506505207549365,0.5656145811080933,B1_lanczos,0,9.370526674264326,pair_01,9.562256991918229,S5,0.5932131549221513
True,58.649453075771454,0.4638475179672241,B2_homog_alpha,29,4.443125116531821,pair_01,12.874973907194036,S5,0.735054897929722
False,65.30556926699195,0.589532732963562,B3_affine_alpha,0,4.686007763028103,pair_01,12.45398229551505,S5,0.6749901705374829
False,65.30556926699195,0.589532732963562,V2_affine_only,0,4.686007763028103,pair_01,12.45398229551505,S5,0.6749901705374829
False,65.30556926699195,0.589532732963562,V3_affine_flow,0,4.686007763028103,pair_01,12.45398229551505,S5,0.6749901705374829
False,420.41140363948296,0.6869694590568542,V4_affine_lab,0,4.982243314419837,pair_01,11.055511097130825,S5,0.5875421740258109
False,15.004939583294272,0.5680338144302368,V5_full_nopost,0,6.416210705237516,pair_01,9.527820040626795,S5,0.5706618566518804
False,420.41140363948296,0.6869694590568542,V5_full,0,4.982243314419837,pair_01,11.055511097130825,S5,0.5875421740258109
False,15.004939583294272,0.5680338144302368,P1_fidelity,0,6.416210705237516,pair_01,9.527820040626795,S5,0.5706618566518804
False,105.44004791134986,0.5912510752677917,P2_light_post,0,4.788949118533851,pair_01,10.779340858176843,S5,0.657932790305263
True,286.2994207793738,0.5975316762924194,A1_lightglue,27,4.741381411608694,pair_01,10.814084218670663,S5,0.583093206479384
False,420.41140363948296,0.6869694590568542,A2_raft,0,4.982243314419837,pair_01,11.055511097130825,S5,0.5875421740258109
True,231.51578697160144,0.5873642563819885,A3_learned,27,4.7302457189879314,pair_01,10.823485611900079,S5,0.5902148506033167
